SK_ID_CURR,TARGET
100984,0.3191576643758103
100987,0.38302289326371564
100997,0.4376966032751678
100998,0.6738902933808175
101002,0.4048534453558077
101005,0.6642735049105726
101008,0.8285328731567796
101020,0.49801846551112827
101021,0.2724566165875662
101024,0.4254172281937453
101025,0.6247646386866416
101026,0.3556828690396861
101031,0.19830064498513217
101041,0.18794640822998368
101051,0.1163125501595017
101055,0.4812684967557086
101056,0.8015361024073485
101057,0.3358647302454519
101064,0.20005375414816629
101079,0.534123968818909
101087,0.2109528652527514
101090,0.23022238600740924
101092,0.5092265352310463
101097,0.6064061679738758
101099,0.1501064340827459
101107,0.5675062280506753
101118,0.5048374482119415
101125,0.46612104246291974
101126,0.17060045672609253
101128,0.15564915159299864
101136,0.4655678328639751
101140,0.7487833453314524
101149,0.6924532686667755
101160,0.46797140005201
101169,0.7269053048864311
101181,0.21048099507814794
101186,0.15440456531606742
101190,0.5509559927728238
101193,0.5334622660575715
101194,0.6402070584291809
101198,0.7037634110020139
101200,0.2286387321764757
101204,0.24551916904660975
101211,0.3737925018526804
101213,0.535635763793313
101223,0.2964749488493097
101225,0.4559930121512147
101237,0.5356572860605343
101243,0.48240517403339667
101244,0.6319608047835474
101258,0.3135379784429374
101259,0.7325570014637267
101268,0.5706066474409632
101269,0.14440570628619026
101271,0.6299090456336869
101279,0.35253417550516064
101281,0.5032100977638732
101287,0.28174152104129385
101292,0.3101991139932221
101294,0.2316049271989313
101296,0.49034521614202237
101297,0.23893940869627872
101299,0.272293868584487
101301,0.37840021214226527
101305,0.5438704066735249
101308,0.6091740413787685
101318,0.16446243403854788
101327,0.7709800713558215
101329,0.2099125815935409
101332,0.29959237174795417
101337,0.4403959151586355
101343,0.16573335381890825
101345,0.12482030612279664
101346,0.16303255312932896
101353,0.1525082882220759
101354,0.5403940770462929
101355,0.7514171515986607
101356,0.17652021937930723
101362,0.42002550491291324
101363,0.82765152475826
101365,0.22164942699578516
101366,0.6048412459970957
101367,0.5899601519098492
101368,0.11639295306742348
101374,0.6172584358267766
101380,0.15541186236423918
101383,0.23618318403177999
101398,0.23915658053047362
101399,0.8061099438585526
101401,0.7461577930099287
101412,0.4273862649931727
101426,0.38872253293233217
101427,0.8310349285504339
101428,0.6813156630706755
101429,0.7074704061318255
101434,0.43462407460413977
101440,0.4776814317247766
101448,0.48798701773676084
101449,0.37878331770863594
101465,0.1968228975648639
101467,0.24582399016224335
101472,0.5406209730599657
101478,0.5547577825090558
101497,0.332446095794888
101504,0.5602528774890888
101547,0.17106381283158362
101548,0.572841089037192
101555,0.6048910622795911
101570,0.21362537350989558
101572,0.42803422766213206
101578,0.24421456101402247
101580,0.6248384344225
101588,0.6697867192605054
101602,0.2956168837610448
101610,0.6624823658461526
101614,0.4216163611708732
101616,0.23317540881502613
101643,0.5219156067768
101644,0.27147942835305866
101649,0.4519013105567432
101650,0.4913796047684449
101665,0.14712810206403928
101667,0.6041361251841281
101669,0.28809679523357584
101674,0.442378084128584
101675,0.26837660762982546
101678,0.48950196636012644
101682,0.35567873132591654
101686,0.38856648332653415
101697,0.723819317624181
101700,0.8500125071589468
101711,0.2335225128332693
101714,0.3297255205845038
101715,0.8084939605444654
101728,0.355317766305906
101732,0.35903116910896615
101757,0.6236957666359868
101758,0.24617880208242227
101759,0.6018249137035979
101762,0.1467711252468532
101764,0.3339980705678485
101780,0.8380260784992564
101784,0.12333955119982823
101789,0.15850894914907618
101816,0.502383491475147
101819,0.17870155899940293
101827,0.13652392674524003
101863,0.5358388187236651
101867,0.3717404087057881
101870,0.14272797236498533
101873,0.7871143094275337
101878,0.5707843350152468
101879,0.20319334749724002
101880,0.19603011210979582
101887,0.29789069746982527
101897,0.21487415135394
101901,0.5300747426268511
101903,0.7667268182882262
101920,0.09461817036430215
101921,0.3570347686415362
101922,0.4018501595430235
101961,0.5986805871823181
101962,0.17559654623350748
101971,0.3529327446422842
101976,0.8161216711281577
102002,0.548439856262011
102005,0.29627983131535635
102007,0.8372621627709607
102017,0.16053754970298179
102019,0.8104059730115554
102029,0.1293834458346532
102051,0.6753968857742685
102052,0.08354780452889925
102054,0.16719322351040827
102062,0.502401252176167
102067,0.6734163134941387
102068,0.36902072878022185
102070,0.28842083895932036
102090,0.4496881677411353
102092,0.31397319568528864
102099,0.570159061057354
102100,0.21338784503745445
102112,0.4977902563175134
102113,0.25405811447398463
102122,0.6939281719132447
102123,0.30473065919744174
102125,0.402632773516427
102126,0.751063046194911
102146,0.2947669467613266
102147,0.5908672559622453
102151,0.31021893484359536
102158,0.6356682714091247
102159,0.2400930485811189
102162,0.4081786174569492
102165,0.3402237541436629
102166,0.23155349705593506
102174,0.16916827034305187
102193,0.6432830541750286
102198,0.32690241964478167
102205,0.5133640443377332
102206,0.1659234368362698
102218,0.2558635253885215
102221,0.2419832388967203
102230,0.3913499759499991
102238,0.3732346506797884
102248,0.3913579491331326
102252,0.7743094096213321
102259,0.42681964812545636
102262,0.6230281573149866
102273,0.4237048569002344
102286,0.6123054932021055
102293,0.19852439446984083
102294,0.3389555173297929
102296,0.2795588851398929
102298,0.4158357875867037
102303,0.25544273972104026
102309,0.45105529184230386
102315,0.24214029400779696
102340,0.21670842509749758
102342,0.4278308205314274
102344,0.39240366806216287
102346,0.5502163323480067
102347,0.11942339422737008
102374,0.4046965182532082
102380,0.18855356388333183
102387,0.20696908659292082
102393,0.3169049605056379
102403,0.1405642533865389
102413,0.3812683616469956
102414,0.09294937619735132
102415,0.2809340779987215
102416,0.5709508535675438
102439,0.3945310214425339
102441,0.30603893942335403
102443,0.1141141470803682
102444,0.5200388310893378
102445,0.6498066646144118
102448,0.3082399473086734
102449,0.36182111746508366
102450,0.6735827484783967
102456,0.17937249575762737
102458,0.5561262875005878
102459,0.2864556432306786
102465,0.13806620763028934
102470,0.666749106171878
102471,0.43854643345247624
102475,0.3199741657975098
102476,0.6192793204652245
102506,0.3498729563929295
102509,0.27485566423648217
102519,0.25198878078483855
102522,0.286392449028807
102545,0.2720741108516778
102549,0.26392204586523427
102562,0.10540291798255794
102563,0.17800633502365484
102568,0.6417398671854933
102582,0.4126216587175748
102592,0.15236792270930052
102597,0.5969625201919168
102605,0.26293981616548606
102614,0.18533727154236967
102617,0.5209216682315932
102634,0.489835788681353
102652,0.1885175338429096
102655,0.05387503953777016
102671,0.5036576404601473
102694,0.7770300065146332
102701,0.2977344593164848
102703,0.16643035865691017
102704,0.1435160104889454
102713,0.1369616437665662
102720,0.6839489495858848
102731,0.2462340039728695
102733,0.21053615898867212
102749,0.22543813736417184
102755,0.3504081267440031
102763,0.1473654148938917
102770,0.40715177095455357
102772,0.4690285462592468
102799,0.7586873753600494
102838,0.17042388148362947
102854,0.24285783487925444
102862,0.5974675651934884
102863,0.2734074277344241
102867,0.13124591242012132
102868,0.10709651755603392
102878,0.46875043224094626
102887,0.40675311734698916
102898,0.7738018483548407
102904,0.5473033372743341
102912,0.4290480392374812
102919,0.2655560431685427
102927,0.42215662991720504
102932,0.3507451759710116
102933,0.5113587377256553
102935,0.18256860520373022
102958,0.5410552136046114
102969,0.6762791885674473
102971,0.25495987655954777
102975,0.3381687272006489
102979,0.4562610839064626
102982,0.11551940809043293
102987,0.5024632104743211
102989,0.36847568376646717
102995,0.4300251491454734
102996,0.17665496868183114
103000,0.4422489446966661
103001,0.4514273462862325
103004,0.42463287076348655
103010,0.1717514259588599
103025,0.7499437642479884
103029,0.2719421299478386
103046,0.52765449271076
103056,0.39447297638957585
103062,0.5033246537618732
103078,0.16169630958021258
103083,0.1437910651731693
103092,0.2976445313365906
103096,0.5085599615445704
103097,0.6709991376116005
103102,0.7033849182738022
103112,0.29754792734040125
103132,0.27800234741512264
103144,0.5647675873540804
103145,0.45938478871342553
103146,0.1733950336985839
103147,0.47723936247673093
103158,0.15309756591973825
103171,0.5303203391111576
103173,0.19582577763445524
103184,0.2433248066642904
103195,0.7268771580192854
103196,0.27526992648713916
103206,0.13339271991873994
103230,0.6920820543391393
103231,0.6625103391760035
103232,0.26578090153118844
103239,0.5067576495065285
103240,0.6659861770089501
103243,0.27301808828437196
103252,0.5657613861887124
103258,0.24322866886143596
103259,0.6319311168862527
103279,0.17580725495239702
103280,0.06480519617873097
103286,0.155589774545951
103287,0.8803946152736087
103290,0.17392930027368314
103298,0.3282533421897782
103315,0.13200447748639452
103319,0.4045649596491733
103334,0.5856508153892107
103336,0.48344585166903875
103345,0.2600695594989975
103368,0.2151709083283863
103371,0.7024357993694579
103377,0.2997208244211158
103398,0.1654335318685373
103404,0.37862181100961523
103408,0.6778909318731428
103410,0.3949012268374497
103418,0.23935667687846898
103420,0.7194841780089015
103432,0.5019510580682245
103433,0.15278172071168503
103436,0.13922744498682932
103440,0.28167394626299497
103453,0.4149092243142964
103459,0.2830398459220164
103460,0.2817556581025044
103461,0.1457249239110771
103462,0.40489350574047556
103473,0.5541269301774422
103474,0.17590912049798613
103475,0.7381340406919493
103478,0.7015673039201593
103480,0.5636826819886454
103484,0.207377609857543
103494,0.620038597671345
103513,0.26896758235021323
103515,0.5517476130922402
103516,0.720183209562671
103525,0.571415482794121
103541,0.768223211497196
103544,0.19676855100527302
103562,0.8152983388715438
103570,0.8486223049972468
103572,0.7802205885683399
103574,0.24981095814888535
103575,0.3446156295105285
103591,0.5066567834333208
103594,0.3135582340139849
103609,0.333461396507351
103613,0.48377918937422854
103614,0.1671116537300616
103615,0.28189269074393863
103624,0.34190644884996213
103625,0.68808038979229
103628,0.7996642808279024
103629,0.21900570906191555
103647,0.3429800002762615
103648,0.3519772762147322
103651,0.2972078879774362
103658,0.11819891416830552
103668,0.38704900698639677
103669,0.24020269848419018
103676,0.3159949448466786
103682,0.48685570673862655
103683,0.25442015579848526
103689,0.16832174410439546
103725,0.2648544628714825
103733,0.5718147954068326
103744,0.17188420797026094
103762,0.49947174243099235
103771,0.8294546847005886
103773,0.0815634696820422
103783,0.39185139479534237
103784,0.33508507329144877
103808,0.16640290989767875
103812,0.42456638965544863
103813,0.6607522473554254
103814,0.48216214192698476
103818,0.7855194107503803
103824,0.21038730974884265
103828,0.14717546130820386
103830,0.8144793753662302
103840,0.13528614909739478
103842,0.5858036359361486
103847,0.7055895030544335
103848,0.3665330606791769
103851,0.15164831043738158
103854,0.609336119117535
103857,0.6690715522843513
103861,0.13910071757915757
103862,0.42502048094056954
103865,0.3558937405553623
103870,0.08338543737539489
103876,0.267436203588201
103891,0.881895410781345
103908,0.4595652979281705
103914,0.5813521690254712
103918,0.481923527592105
103940,0.16691763369459545
103963,0.5539169768227271
103966,0.517503616681343
103971,0.7673836148345601
103980,0.6579792641800621
103984,0.46268373757576636
103985,0.3273743638819422
103998,0.8018306000287038
104019,0.1964294307647504
104026,0.29959420593887925
104035,0.5901481496479325
104044,0.4166838175498575
104045,0.2799121120245153
104047,0.8136167273060324
104051,0.2592496974165307
104058,0.44278821941671986
104063,0.1216220372397665
104066,0.6276203437713994
104087,0.17634115264193878
104089,0.31466071773249366
104095,0.29890761935192695
104098,0.5616128183835779
104104,0.21326873578225028
104110,0.8145602559697571
104120,0.475832732125158
104122,0.20903250909563592
104131,0.2154218539748786
104132,0.4993158505493538
104135,0.22903828635617512
104136,0.24008240560617194
104149,0.4898821393164866
104150,0.4005941055820478
104156,0.8216659343314804
104165,0.540010001946832
104175,0.2064733275921395
104179,0.49205844340562527
104184,0.6602542887966089
104206,0.1950277043246418
104216,0.837892008549816
104230,0.740414858312426
104257,0.22483246146599598
104272,0.2741585934102876
104273,0.49819785047193765
104278,0.24518393386154166
104294,0.6119052471916344
104295,0.23160069970578134
104297,0.2924936402765009
104298,0.4684550479657396
104308,0.33272269674142424
104318,0.25050145417192465
104319,0.5020570637631733
104320,0.6740427341270362
104327,0.6596948482210734
104334,0.4296161419848782
104344,0.3913440734310402
104350,0.2653365184103289
104351,0.6417242317546096
104354,0.24862750954528884
104369,0.595445882419968
104376,0.6395632779611115
104381,0.23572087397242034
104384,0.46434764349623736
104391,0.20187934025907361
104394,0.2716468160366979
104398,0.7607557600175062
104402,0.14003095692767414
104408,0.4650641051716989
104409,0.18874482305748203
104410,0.8211466465469778
104412,0.4460453624582444
104417,0.5091984107976829
104424,0.4595958883646878
104426,0.3178997813646249
104435,0.41455736611396476
104445,0.30285813014067575
104458,0.12578635021599466
104460,0.3967821325415756
104466,0.23057649860676982
104472,0.5942803051023859
104473,0.5032174600732986
104479,0.1650348185334319
104480,0.1657842059255117
104482,0.4884153567733074
104499,0.1753546473817661
104501,0.12381534055600077
104502,0.21415900223186551
104506,0.6185191172387252
104510,0.13112644674556564
104512,0.4410737905559643
104520,0.707477345110255
104528,0.47790083484944534
104529,0.15441032690363296
104541,0.3582882894157846
104578,0.24981135151603545
104584,0.3786655285227447
104588,0.5354797398224082
104602,0.597379212852354
104610,0.10329196725125794
104611,0.7707671873472527
104618,0.4824092472134366
104620,0.4253735161299081
104622,0.15392713007818698
104624,0.34041398011838525
104625,0.5733145060805057
104634,0.42584950882650774
104639,0.461170907566771
104646,0.31088130018135385
104647,0.30278957680239593
104652,0.23679580212362264
104670,0.6292931845916454
104677,0.1733947604203681
104685,0.5905734026038777
104691,0.29073061487781754
104696,0.5255672602611019
104699,0.10001515387851227
104712,0.5723176122948763
104714,0.21731836285799142
104717,0.4737311080963074
104718,0.142166337957583
104740,0.3899199317609532
104741,0.3500685609836459
104743,0.0505070562202763
104744,0.26694445514757836
104747,0.4815598368479629
104767,0.38405384493812655
104772,0.8160328175087328
104776,0.7985836477828745
104779,0.20836078847423967
104814,0.19061253205953357
104815,0.24175212308948596
104830,0.4875106880838564
104831,0.5871298994197157
104833,0.5451633051821932
104839,0.24346552123030135
104840,0.2186634980468459
104860,0.5244947334911639
104861,0.22770722386246744
104866,0.4793356679413009
104870,0.22997844840680007
104877,0.46758817250495804
104878,0.16233795062701903
104879,0.28238409282607124
104880,0.38389422344639096
104899,0.357507684935948
104906,0.30586806344397294
104907,0.5577824295162986
104913,0.5779159953925782
104916,0.45261610028472166
104921,0.3808849406744621
104930,0.3155374837045521
104931,0.7772247224237332
104936,0.3339511892469279
104937,0.24433365561032233
104942,0.2284745454809813
104943,0.4024262713466919
104969,0.5104963771244659
104972,0.7990568359799607
104988,0.5039604005273906
105013,0.23885196510426604
105015,0.18671635960988484
105019,0.3237675655015761
105027,0.2916824779233715
105030,0.4955150304913649
105035,0.8341912524353339
105041,0.16845566598771827
105051,0.6618516535786593
105056,0.28003844602613837
105067,0.8906720640388266
105071,0.40309812328682293
105072,0.18937985076654065
105074,0.48762369661372795
105091,0.39894013789651606
105101,0.3205285391083986
105103,0.31908743743271384
105134,0.3729704041860643
105139,0.2508342334207636
105142,0.5588602590854707
105146,0.3555071098657818
105163,0.311299093933928
105168,0.5679984506338938
105172,0.12930404827511144
105176,0.856819989130135
105195,0.32226152404892006
105196,0.7063903381789267
105197,0.16738402112705933
105203,0.2397601480553817
105223,0.5154558101672831
105227,0.6487056709944337
105228,0.16744571878339065
105230,0.6829062319689168
105231,0.6580240400063241
105239,0.20640043989058443
105242,0.4492820500318768
105244,0.31336880760313535
105245,0.43650886069358963
105248,0.20079408736679272
105249,0.3330426561540383
105266,0.6014112001174298
105271,0.7802698881565281
105276,0.4677063121443338
105282,0.2401756180932189
105292,0.5454183448619941
105297,0.12357844395999928
105332,0.39701328609544423
105333,0.17014549316928226
105343,0.22789712925527317
105344,0.2613121027548914
105345,0.5718895588955041
105357,0.35666974345777663
105359,0.3613891381123808
105366,0.31401642351984416
105367,0.4032242493333038
105370,0.08018709710867003
105377,0.3435498058848507
105390,0.3985143754150165
105399,0.07253267913527489
105403,0.45987118501191726
105404,0.3023316245079568
105414,0.23508436266919225
105417,0.423826371455049
105425,0.6828295361133544
105452,0.5189305750773648
105454,0.5293405497078522
105456,0.4195849712703985
105470,0.286664566232681
105471,0.17820141901267247
105483,0.6138885430334278
105493,0.5844394494386672
105508,0.5632278297798883
105514,0.36653061320624375
105515,0.13865249650119213
105528,0.7977871639048111
105529,0.1893811876270559
105531,0.4711934701097824
105532,0.4229047947938501
105558,0.134745786329638
105574,0.17355139925462287
105578,0.0945000380189116
105584,0.7859621573384645
105595,0.5441788107230946
105617,0.678975147200785
105618,0.3537360357190765
105621,0.27804302398054903
105625,0.41786812330973155
105629,0.38137354024170644
105630,0.14387575296233648
105634,0.2583970730595734
105635,0.21143947653283748
105641,0.42560248266796785
105647,0.5405795412564942
105648,0.4336759455497397
105655,0.341470587772251
105657,0.19641005293383781
105672,0.5842362627020017
105678,0.7129000471526374
105682,0.5108901666626963
105691,0.3984205979893486
105692,0.24396386811177312
105706,0.3845310796267425
105712,0.30577303208128925
105720,0.3579389767387181
105734,0.10283579954479202
105735,0.32508537764658263
105736,0.6954499570158008
105737,0.12212810821177324
105738,0.6258012676328136
105740,0.5904158516339523
105744,0.3264864207153091
105747,0.3797307824252998
105749,0.6463618610333477
105754,0.2955207412301054
105758,0.3005144607955642
105760,0.4846923206009358
105767,0.6322332777130129
105784,0.682103331936984
105791,0.23306305637086228
105802,0.724180764947266
105807,0.6759803905190407
105809,0.21533996022857593
105816,0.3729539159363364
105817,0.1700842922793169
105824,0.5906617795163162
105832,0.4478402430235955
105856,0.1592287864463691
105865,0.1769316489743866
105899,0.7512457120782803
105906,0.14715759668272074
105916,0.41678052074103666
105923,0.4797863480532987
105937,0.41278456477975267
105965,0.17639122509654714
105966,0.38501129190903355
105968,0.43448164811808593
105973,0.21165485031041972
105976,0.6234028506753946
105978,0.4546063297263505
105979,0.28260371983684146
105991,0.6012018615376189
105998,0.6640353925878603
105999,0.25063421301151095
106000,0.7644387759118174
106001,0.3308647005866551
106010,0.5081926382541943
106011,0.17140882181550504
106013,0.6994728169620703
106015,0.22417615452553435
106026,0.14580826229604887
106032,0.22277385405052802
106035,0.831350704396116
106040,0.472339764302835
106041,0.7399874831708231
106044,0.16088466320283984
106053,0.656419963594463
106054,0.09695099692665217
106065,0.7514224018834301
106081,0.35731990068745767
106083,0.4019299839380862
106087,0.24572733091823473
106090,0.6641806932951055
106101,0.13764661161407418
106102,0.2778811654868527
106109,0.3116218605199968
106116,0.4995908421534533
106150,0.10933250636766692
106155,0.6426995706300913
106166,0.1343282949861449
106176,0.6494112970244771
106189,0.2628628653479419
106199,0.5826658076934788
106205,0.5558697733729301
106206,0.39655220505883054
106211,0.20970224430626147
106214,0.26883175010873167
106216,0.2860394349689892
106217,0.3121638209381062
106225,0.29520123072152027
106249,0.36061292821675506
106256,0.6169733515554512
106258,0.3472812625774402
106261,0.26241493178107045
106262,0.5559419333551059
106264,0.10706981961424558
106271,0.3310423837018833
106276,0.3100130322045015
106277,0.5575490669044445
106286,0.5550870102279923
106293,0.28894897919646034
106295,0.4647666174515199
106296,0.3381480130136578
106297,0.6696345982065168
106298,0.3301373099911636
106311,0.23656449632287752
106314,0.40127895269793357
106320,0.3559208107155372
106334,0.358999927258533
106346,0.7120956443394465
106347,0.21681979615005226
106349,0.38475390321604486
106354,0.3743328164768709
106360,0.18404123413612106
106373,0.6244107043617431
106377,0.48005944307726445
106386,0.6358595337007074
106387,0.3255742874910872
106391,0.15182993423886687
106401,0.7893311983490718
106411,0.5152828868763953
106413,0.8170954066709015
106426,0.4806274931843258
106427,0.5403918364733875
106428,0.6122894182507752
106434,0.43067888260434173
106438,0.41597757874765096
106440,0.2645494899505726
106441,0.19092990767417387
106452,0.49795555837127553
106453,0.4829506818724154
106454,0.22525413527472427
106457,0.5805006464758001
106484,0.294601380951121
106488,0.5496777798899043
106491,0.7284936094160505
106514,0.5378438902292456
106527,0.49912728270288387
106528,0.42018764623185356
106529,0.06680141015219224
106534,0.6363380560257088
106550,0.6982369616391253
106577,0.30191873375521716
106585,0.466036424810951
106590,0.12576705289315476
106607,0.3750439071343018
106610,0.47055832018167043
106611,0.4467676804304816
106612,0.32124937129424674
106624,0.3430717247420658
106631,0.09730069297457
106647,0.8100480923309945
106660,0.6650485230174954
106674,0.22912493354625274
106687,0.2671169243594139
106712,0.33499249515590857
106713,0.36490921562442724
106717,0.3673655548416197
106720,0.2410186517734751
106721,0.4771693656606516
106724,0.3632582633734266
106735,0.5037217291576415
106739,0.26721533705010453
106740,0.44521979441952375
106754,0.3660540039013458
106760,0.7958771669133673
106761,0.5116609447604982
106784,0.688422669447039
106787,0.4267737137336708
106797,0.1345639628961398
106798,0.4919563559608007
106802,0.7374428542876565
106803,0.43581174189214966
106804,0.8154931094926464
106805,0.11891487324130501
106810,0.610214329842178
106812,0.6933149476751981
106813,0.5141995548565191
106817,0.44081376627790203
106822,0.2925202020183474
106823,0.14773737451836189
106827,0.18696334596423653
106841,0.5549320594795369
106851,0.7274041396518722
106852,0.31930608320616405
106853,0.7070467444477389
106854,0.8629453546467196
106861,0.32290555915735225
106873,0.3742293880975459
106877,0.3009499658921582
106878,0.22006708796534735
106881,0.420942673501972
106900,0.13672342173425744
106906,0.203003920768876
106907,0.5654594830408063
106914,0.6838387427295178
106916,0.4086927964199571
106924,0.17501708217798026
106931,0.2820718350175571
106936,0.5371232866639583
106937,0.5781066763302837
106938,0.2438890922237059
106939,0.4414020758684062
106943,0.5101719347170665
106944,0.7351529852452199
106967,0.4293091269828195
106980,0.3838062074575864
106986,0.5137563359150507
106987,0.2569175997534654
106990,0.17595971833959106
107013,0.1234796630914706
107023,0.42279108425805606
107033,0.313186421184582
107037,0.5698038307807364
107048,0.20737594310810736
107071,0.24412398039342806
107081,0.08969448961022794
107113,0.4923610284164669
107130,0.4063076720468463
107131,0.16986220327284912
107145,0.6192858402112202
107156,0.5096021102307441
107219,0.38735130225909237
107222,0.5155191761002056
107223,0.8226762221846073
107232,0.6592123556427696
107245,0.5173919038962372
107246,0.2862983154408377
107247,0.5571423052625634
107256,0.10359146064164047
107259,0.1157392076945297
107260,0.1306261300902969
107279,0.7140782671314926
107280,0.42593700446914706
107281,0.2836642981881779
107285,0.23091335009538683
107329,0.21473510015028185
107337,0.5244583900729852
107349,0.43399830254477084
107350,0.18467517828454263
107351,0.1707432650551785
107359,0.6501080247107439
107391,0.667610098014422
107394,0.2908706320425319
107395,0.17107787399656918
107406,0.3101730459681182
107416,0.49564383900476083
107417,0.3171269788467021
107418,0.45120483182304083
107419,0.3211529407744679
107444,0.112734579506777
107445,0.3102298219584218
107446,0.6213802763600451
107460,0.6817402477328633
107470,0.33356418597772686
107475,0.5048290731508414
107520,0.16730368246156382
107526,0.47872287548874193
107527,0.1424466567295879
107530,0.09142170994535788
107532,0.6266022135665023
107534,0.49759289208927926
107535,0.5935131572308077
107554,0.7671348981642697
107556,0.19910678485481942
107559,0.5838471959400111
107561,0.08825871258098744
107564,0.5366231416200221
107566,0.15782493708915896
107571,0.4238710229609317
107590,0.7212864899467216
107602,0.47823362524630997
107625,0.3580573165179217
107626,0.8673799184174249
107635,0.14188125588202694
107636,0.48427245230198984
107645,0.32680462805660854
107652,0.7928172878469598
107655,0.2975195177925343
107668,0.3391114109843001
107670,0.38022943930417463
107677,0.1027426197784562
107680,0.6377018659964124
107683,0.7486785825550676
107684,0.1372130468621132
107691,0.3970552213601307
107692,0.39295752290611113
107703,0.23512002629495932
107709,0.13162020875055816
107710,0.5802894517400462
107721,0.6976221550733526
107725,0.5929342724721441
107727,0.31075249798642435
107739,0.1685423408113062
107740,0.36727225998302093
107741,0.5128543343686367
107747,0.21278608905530963
107765,0.8374008249660059
107768,0.11450066750913225
107775,0.5402471455622272
107782,0.8320307828488065
107790,0.28676656903258635
107801,0.332398347667366
107807,0.17089687467762976
107811,0.2624239539820827
107817,0.5031027035196013
107826,0.2744896659757304
107838,0.5670591820095267
107839,0.45033808800104624
107843,0.49878218729332746
107847,0.6182845075650198
107849,0.6765926623583783
107850,0.5420155260387657
107867,0.547045704253439
107871,0.45444847440003955
107908,0.2488149631878102
107913,0.4514710933542563
107927,0.1956863063719781
107931,0.4506442336605394
107955,0.25214507682569653
107962,0.6349679024921614
107977,0.4369463280741559
107978,0.4197190275151427
107993,0.27707036739463403
108010,0.46534552768728166
108016,0.3978403554254868
108018,0.8486750703731061
108027,0.6661551500238894
108045,0.7333032414005163
108069,0.7189052196175452
108082,0.2214755196777677
108089,0.5116029163215848
108092,0.14662712658338067
108106,0.16691005224040728
108112,0.5471231699938212
108120,0.5670286325295905
108122,0.7524354838226545
108135,0.2605919909213298
108170,0.17985983976212389
108171,0.5104542974034872
108177,0.10976036313218411
108180,0.44731940893308286
108183,0.25179058531751763
108184,0.18109962244079947
108185,0.3995437981657648
108192,0.5729500284214296
108195,0.6971729036216585
108196,0.5043437154536179
108218,0.2026455321114084
108219,0.6336783330646141
108243,0.6136339951096262
108249,0.21336403592417758
108251,0.18165794784601466
108274,0.30647533582095193
108280,0.8475050418562802
108289,0.3241849475461228
108292,0.25802233992099577
108295,0.22658274409972634
